{'num_neurons': 8, 'unit_c1': 3, 'unit_c2': 5, 'dr_f': 0.4141006253868248, 'learning_rate': 0.0009134924272615968, 'batch_size': 32, 'optimizer': 'Adam', 'activation': 'relu', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 17, 'new_fc_2': 3, 'new_fc_3': 26, 'new_fc_4': 15, 'new_fc_5': 24, 'new_fc_6': 20, 'new_fc_7': 21, 'new_fc_8': 12, 'new_fc_9': 8, 'new_fc_10': 1}
{'num_neurons': 8, 'unit_c1': 2, 'unit_c2': 5, 'dr_f': 0.35934840861974315, 'learning_rate': 0.00036229365741856443, 'batch_size': 32, 'optimizer': 'Adadelta', 'activation': 'relu', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 32, 'new_fc_2': 26, 'new_fc_3': 0, 'new_fc_4': 26, 'new_fc_5': 19, 'new_fc_6': 19, 'new_fc_7': 12, 'new_fc_8': 12, 'new_fc_9': 26, 'new_fc_10': 7}
{'num_neurons': 64, 'unit_c1': 2, 'unit_c2': 6, 'dr_f': 0.203274678221, 'learning_rate': 0.000351212453, 'batch_size': 16, 'optimizer': 'Adagrad', 'activation': 'elu', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 24, 'new_fc_2': 31, 'new_fc_3': 9, 'new_fc_4': 3, 'new_fc_5': 5, 'new_fc_6': 7, 'new_fc_7': 3, 'new_fc_8': 31, 'new_fc_9': 24, 'new_fc_10': 25}
{'num_neurons': 8, 'unit_c1': 3, 'unit_c2': 2, 'dr_f': 0.275957845866991, 'learning_rate': 0.0003864207163746576, 'batch_size': 8, 'optimizer': 'Adadelta', 'activation': 'relu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 12, 'new_fc_2': 11, 'new_fc_3': 16, 'new_fc_4': 21, 'new_fc_5': 19, 'new_fc_6': 27, 'new_fc_7': 19, 'new_fc_8': 6, 'new_fc_9': 16, 'new_fc_10': 18}
{'num_neurons': 8, 'unit_c1': 2, 'unit_c2': 5, 'dr_f': 0.35934840861974315, 'learning_rate': 0.00036229365741856443, 'batch_size': 32, 'optimizer': 'Adadelta', 'activation': 'relu', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 32, 'new_fc_2': 26, 'new_fc_3': 0, 'new_fc_4': 26, 'new_fc_5': 19, 'new_fc_6': 19, 'new_fc_7': 12, 'new_fc_8': 12, 'new_fc_9': 26, 'new_fc_10': 7}
{'num_neurons': 8, 'unit_c1': 3, 'unit_c2': 5, 'dr_f': 0.33814897267056376, 'learning_rate': 0.00020363650505199414, 'batch_size': 16, 'optimizer': 'Adamax', 'activation': 'relu', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 8, 'new_fc_2': 30, 'new_fc_3': 32, 'new_fc_4': 30, 'new_fc_5': 22, 'new_fc_6': 26, 'new_fc_7': 22, 'new_fc_8': 2, 'new_fc_9': 6, 'new_fc_10': 3}
{'num_neurons': 32, 'unit_c1': 2, 'unit_c2': 8, 'dr_f': 0.460618982784, 'learning_rate': 0.000211878981, 'batch_size': 16, 'optimizer': 'SGD', 'activation': 'swish', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 13, 'new_fc_2': 1, 'new_fc_3': 25, 'new_fc_4': 27, 'new_fc_5': 19, 'new_fc_6': 5, 'new_fc_7': 17, 'new_fc_8': 5, 'new_fc_9': 29, 'new_fc_10': 27}
{'num_neurons': 16, 'unit_c1': 3, 'unit_c2': 5, 'dr_f': 0.498997324629, 'learning_rate': 0.000254697236, 'batch_size': 8, 'optimizer': 'SGD', 'activation': 'selu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 20, 'new_fc_2': 10, 'new_fc_3': 5, 'new_fc_4': 4, 'new_fc_5': 2, 'new_fc_6': 17, 'new_fc_7': 24, 'new_fc_8': 17, 'new_fc_9': 26, 'new_fc_10': 4}
{'num_neurons': 8, 'unit_c1': 2, 'unit_c2': 1, 'dr_f': 0.09441154812432771, 'learning_rate': 0.00036354442374684945, 'batch_size': 64, 'optimizer': 'Adagrad', 'activation': 'swish', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 4, 'new_fc_2': 23, 'new_fc_3': 17, 'new_fc_4': 5, 'new_fc_5': 15, 'new_fc_6': 25, 'new_fc_7': 32, 'new_fc_8': 17, 'new_fc_9': 24, 'new_fc_10': 14}
{'num_neurons': 4, 'unit_c1': 4, 'unit_c2': 5, 'dr_f': 0.3032879329307856, 'learning_rate': 0.0009975363237775495, 'batch_size': 16, 'optimizer': 'Adam', 'activation': 'elu', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 26, 'new_fc_2': 24, 'new_fc_3': 2, 'new_fc_4': 3, 'new_fc_5': 18, 'new_fc_6': 28, 'new_fc_7': 1, 'new_fc_8': 25, 'new_fc_9': 30, 'new_fc_10': 23}
{'num_neurons': 16, 'unit_c1': 2, 'unit_c2': 5, 'dr_f': 0.32859676849817165, 'learning_rate': 0.000151507423120686, 'batch_size': 64, 'optimizer': 'Adadelta', 'activation': 'elu', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 9, 'new_fc_2': 2, 'new_fc_3': 26, 'new_fc_4': 13, 'new_fc_5': 20, 'new_fc_6': 0, 'new_fc_7': 4, 'new_fc_8': 28, 'new_fc_9': 24, 'new_fc_10': 1}
{'num_neurons': 64, 'unit_c1': 2, 'unit_c2': 6, 'dr_f': 0.068045172387, 'learning_rate': 0.000846914711, 'batch_size': 16, 'optimizer': 'Adamax', 'activation': 'swish', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 3, 'new_fc_2': 10, 'new_fc_3': 6, 'new_fc_4': 28, 'new_fc_5': 14, 'new_fc_6': 12, 'new_fc_7': 2, 'new_fc_8': 27, 'new_fc_9': 14, 'new_fc_10': 25}
{'num_neurons': 32, 'unit_c1': 2, 'unit_c2': 7, 'dr_f': 0.46797303716268235, 'learning_rate': 0.0003920582725065555, 'batch_size': 16, 'optimizer': 'SGD', 'activation': 'swish', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 11, 'new_fc_2': 25, 'new_fc_3': 22, 'new_fc_4': 15, 'new_fc_5': 21, 'new_fc_6': 14, 'new_fc_7': 7, 'new_fc_8': 18, 'new_fc_9': 18, 'new_fc_10': 29}
{'num_neurons': 16, 'unit_c1': 4, 'unit_c2': 7, 'dr_f': 0.15883302922172848, 'learning_rate': 0.00014874131444723884, 'batch_size': 16, 'optimizer': 'Adam', 'activation': 'elu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 0, 'new_fc_2': 26, 'new_fc_3': 30, 'new_fc_4': 5, 'new_fc_5': 32, 'new_fc_6': 19, 'new_fc_7': 7, 'new_fc_8': 28, 'new_fc_9': 3, 'new_fc_10': 26}
{'num_neurons': 16, 'unit_c1': 4, 'unit_c2': 4, 'dr_f': 0.07794884394338422, 'learning_rate': 0.0007060924579413001, 'batch_size': 16, 'optimizer': 'Adam', 'activation': 'swish', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 18, 'new_fc_2': 10, 'new_fc_3': 11, 'new_fc_4': 14, 'new_fc_5': 29, 'new_fc_6': 8, 'new_fc_7': 14, 'new_fc_8': 13, 'new_fc_9': 10, 'new_fc_10': 18}
{'num_neurons': 32, 'unit_c1': 1, 'unit_c2': 6, 'dr_f': 0.2459732150475735, 'learning_rate': 0.000856227792435013, 'batch_size': 16, 'optimizer': 'Adadelta', 'activation': 'relu', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 32, 'new_fc_2': 5, 'new_fc_3': 19, 'new_fc_4': 22, 'new_fc_5': 11, 'new_fc_6': 8, 'new_fc_7': 7, 'new_fc_8': 6, 'new_fc_9': 18, 'new_fc_10': 15}
{'num_neurons': 32, 'unit_c1': 3, 'unit_c2': 5, 'dr_f': 0.3267719123226611, 'learning_rate': 0.0006497934617487837, 'batch_size': 32, 'optimizer': 'SGD', 'activation': 'relu', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 17, 'new_fc_2': 24, 'new_fc_3': 6, 'new_fc_4': 4, 'new_fc_5': 29, 'new_fc_6': 26, 'new_fc_7': 28, 'new_fc_8': 12, 'new_fc_9': 28, 'new_fc_10': 3}
